Data;Hora;NEBULOSIDADE;PRECIPITACAO TOTAL;PRESSAO;TEMP DO AR BULBO SECO;TEMP DO AR BULBO UMIDO;TEMP DO PONTO DE ORVALHO;UMIDADE;VELOCIDADE DO VENTO
30/05/2000;18:00;null;null;null;null;null;null;null;null
31/05/2000;00:00;6;0;null;26.3;26.2;null;98;2
31/05/2000;12:00;8;.4;null;28.1;28;null;98;3
31/05/2000;18:00;null;null;null;null;null;null;null;null
01/06/2000;00:00;9;2.9;null;24.2;24;null;97;0
01/06/2000;12:00;7;.2;null;27.9;24.4;null;76;1
01/06/2000;18:00;null;null;null;null;null;null;null;null
02/06/2000;00:00;8;0;null;26.6;26.1;null;97;9
02/06/2000;12:00;5;2.7;null;28.3;27;null;90;5
02/06/2000;18:00;null;null;null;null;null;null;null;null
03/06/2000;00:00;4;0;null;26.5;26.4;null;99;7
03/06/2000;12:00;3;0;null;28.2;27.2;null;92;7
03/06/2000;18:00;null;null;null;null;null;null;null;null
04/06/2000;00:00;1;0;null;26.1;25.9;null;99;9
04/06/2000;12:00;4;2.6;null;27.9;26;null;87;5
04/06/2000;18:00;null;null;null;null;null;null;null;null
05/06/2000;00:00;3;0;null;24.9;24.4;null;96;7
05/06/2000;12:00;5;5.5;null;28;25.9;null;83;5
05/06/2000;18:00;null;null;null;null;null;null;null;null
06/06/2000;00:00;10;35.5;null;22.9;22.6;null;97;1.7
06/06/2000;12:00;10;63.3;null;24.4;23.8;null;96;3
06/06/2000;18:00;null;null;null;null;null;null;null;null
07/06/2000;00:00;10;17.5;null;23.7;23.3;null;96;9
07/06/2000;12:00;9;11;null;26.4;24.8;null;87;9
07/06/2000;18:00;null;null;null;null;null;null;null;null
08/06/2000;00:00;3;0;null;25.7;25.4;null;96;7
08/06/2000;12:00;10;27.3;null;23.5;23.4;null;100;5
08/06/2000;18:00;null;null;null;null;null;null;null;null
09/06/2000;00:00;10;22.9;null;25.1;24.8;null;96;9
09/06/2000;12:00;10;.2;null;26.8;26.2;null;94;3
09/06/2000;18:00;null;null;null;null;null;null;null;null
10/06/2000;00:00;8;.7;null;25.5;25;null;97;3
10/06/2000;12:00;10;.1;null;26.2;25.4;null;92;2
10/06/2000;18:00;null;null;null;null;null;null;null;null
11/06/2000;00:00;9;0;null;26;25.9;null;99;3
11/06/2000;12:00;6;.5;null;27.6;26;null;87;5
11/06/2000;18:00;null;null;null;null;null;null;null;null
12/06/2000;00:00;4;0;null;24.9;24.4;null;96;3
12/06/2000;12:00;4;1.5;null;27.7;26.2;null;89;3
12/06/2000;18:00;null;null;null;null;null;null;null;null
13/06/2000;00:00;1;0;null;24.9;24.4;null;96;3
13/06/2000;12:00;10;3.9;null;24.9;24.6;null;98;7
13/06/2000;18:00;null;null;null;null;null;null;null;null
14/06/2000;00:00;9;0;null;25.9;24.6;null;90;9
14/06/2000;12:00;9;.6;null;26.5;25.4;null;91;7
14/06/2000;18:00;null;null;null;null;null;null;null;null
15/06/2000;00:00;10;0;null;25.7;25.4;null;96;7
15/06/2000;12:00;10;6.3;null;23.1;23;null;98;5
15/06/2000;18:00;null;null;null;null;null;null;null;null
16/06/2000;00:00;10;27.7;null;23.2;23.1;null;98;7
16/06/2000;12:00;10;24.1;null;23.7;23.4;null;97;1
16/06/2000;18:00;null;null;null;null;null;null;null;null
17/06/2000;00:00;7;0;null;23.2;23.1;null;98;2
17/06/2000;12:00;10;.1;null;24.2;24.1;null;98;3
17/06/2000;18:00;null;null;null;null;null;null;null;null
18/06/2000;00:00;9;0;null;24.5;24.4;null;100;0
18/06/2000;12:00;5;3.1;null;26.7;25.8;null;94;1
18/06/2000;18:00;null;null;null;null;null;null;null;null
19/06/2000;00:00;4;3;null;24.7;24.5;null;98;3
19/06/2000;12:00;6;6.3;null;27.3;26.5;null;95;3
19/06/2000;18:00;null;null;null;null;null;null;null;null
20/06/2000;00:00;8;.8;null;25.7;25.2;null;95;5
20/06/2000;12:00;6;.6;null;26.8;25.4;null;88;3
20/06/2000;18:00;null;null;null;null;null;null;null;null
21/06/2000;00:00;2;0;null;25.1;24.7;null;95;2
21/06/2000;12:00;10;.4;null;24;23.9;null;100;0
21/06/2000;18:00;null;null;null;null;null;null;null;null
22/06/2000;00:00;2;.2;null;25.3;24.6;null;94;2
22/06/2000;12:00;7;.4;null;26.8;25.2;null;86;2
22/06/2000;18:00;null;null;null;null;null;null;null;null
23/06/2000;00:00;4;.5;null;25.5;24.7;null;94;3
23/06/2000;12:00;1;0;null;27.6;25.8;null;86;5
23/06/2000;18:00;null;null;null;null;null;null;null;null
24/06/2000;00:00;10;.2;null;24.7;24.1;null;94;7
24/06/2000;12:00;4;.1;null;27.4;24.9;null;80;7
24/06/2000;18:00;null;null;null;null;null;null;null;null
25/06/2000;00:00;2;0;null;25.5;24;null;89;7
25/06/2000;12:00;9;0;null;26.7;24.8;null;87;9
25/06/2000;18:00;null;null;null;null;null;null;null;null
26/06/2000;00:00;10;8.1;null;24.1;23.6;null;94;9
26/06/2000;12:00;9;36.9;null;25.8;24.6;null;90;9
26/06/2000;18:00;null;null;null;null;null;null;null;null
27/06/2000;00:00;4;1.1;null;24.1;24;null;98;0
27/06/2000;12:00;6;1.4;null;27.8;25.6;null;84;7
27/06/2000;18:00;null;null;null;null;null;null;null;null
28/06/2000;00:00;4;0;null;25.7;23.8;null;84;5
28/06/2000;12:00;6;0;null;26.7;23.9;null;80;5
28/06/2000;18:00;null;null;null;null;null;null;null;null
29/06/2000;00:00;1;0;null;25.3;23;null;82;7
29/06/2000;12:00;5;.6;null;26.6;24.2;null;82;7
29/06/2000;18:00;null;null;null;null;null;null;null;null
30/06/2000;00:00;1;0;null;25.9;23.7;null;83;5
30/06/2000;12:00;10;4.7;null;24.6;24.1;null;94;7
30/06/2000;18:00;null;null;null;null;null;null;null;null
01/07/2000;00:00;10;7.9;null;22.5;22.4;null;100;7
01/07/2000;12:00;8;12.9;null;26.6;24.4;null;84;9
01/07/2000;18:00;null;null;null;null;null;null;null;null
02/07/2000;00:00;4;0;null;25;24.5;null;97;3
02/07/2000;12:00;9;.9;null;25.2;24.6;null;94;7
02/07/2000;18:00;null;null;null;null;null;null;null;null
03/07/2000;00:00;4;0;null;24.3;24.1;null;98;3
03/07/2000;12:00;10;17.8;null;23.3;22.6;null;94;9
03/07/2000;18:00;null;null;null;null;null;null;null;null
04/07/2000;00:00;10;1.3;null;24;23.8;null;99;7
04/07/2000;12:00;7;.1;null;26.8;25.2;null;86;9
04/07/2000;18:00;null;null;null;null;null;null;null;null
05/07/2000;00:00;10;4;null;22.2;22;null;97;9
05/07/2000;12:00;6;4.4;null;26.8;24.2;null;79;7
05/07/2000;18:00;null;null;null;null;null;null;null;null
06/07/2000;00:00;2;0;null;24.8;23.4;null;89;5
06/07/2000;12:00;9;0;null;24.1;23.2;null;91;3
06/07/2000;18:00;null;null;null;null;null;null;null;null
07/07/2000;00:00;6;0;null;25.1;23.4;null;85;5
07/07/2000;12:00;9;0;null;24.5;23;null;89;7
07/07/2000;18:00;null;null;null;null;null;null;null;null
08/07/2000;00:00;6;.1;null;25.1;23.2;null;84;5
08/07/2000;12:00;8;.2;null;26.4;23.9;null;81;5
08/07/2000;18:00;null;null;null;null;null;null;null;null
09/07/2000;00:00;4;0;null;24.4;24.1;null;98;2
09/07/2000;12:00;6;.2;null;27;24.8;null;83;5
09/07/2000;18:00;null;null;null;null;null;null;null;null
10/07/2000;00:00;3;0;null;25.2;24.8;null;96;2
10/07/2000;12:00;10;2.7;null;23.2;23;null;97;2
10/07/2000;18:00;null;null;null;null;null;null;null;null
11/07/2000;00:00;10;18.7;null;23.7;23.6;null;98;3
11/07/2000;12:00;10;29.7;null;24.4;24.2;null;99;1
11/07/2000;18:00;null;null;null;null;null;null;null;null
12/07/2000;00:00;10;3.6;null;24.2;23.7;null;95;9
12/07/2000;12:00;8;0;null;26;24.8;null;91;3
12/07/2000;18:00;null;null;null;null;null;null;null;null
13/07/2000;00:00;1;1.2;null;24.1;23;null;90;5
13/07/2000;12:00;8;0;null;26.5;24.8;null;87;7
13/07/2000;18:00;null;null;null;null;null;null;null;null
14/07/2000;00:00;10;3.9;null;22.3;22.2;null;98;7
14/07/2000;12:00;9;6;null;25.5;24.4;null;92;9
14/07/2000;18:00;null;null;null;null;null;null;null;null
15/07/2000;00:00;10;7.2;null;23.9;23.4;null;96;9
15/07/2000;12:00;10;9.6;null;23.3;23;null;97;2
15/07/2000;18:00;null;null;null;null;null;null;null;null
16/07/2000;00:00;10;3.7;null;22.4;22.2;null;98;4
16/07/2000;12:00;10;3.8;null;22.8;22.6;null;98;1
16/07/2000;18:00;null;null;null;null;null;null;null;null
17/07/2000;00:00;1;.3;null;23.6;23.5;null;98;1
17/07/2000;12:00;6;0;null;26.5;24.8;null;87;5
17/07/2000;18:00;null;null;null;null;null;null;null;null
18/07/2000;00:00;4;0;null;24.6;24.3;null;96;2
18/07/2000;12:00;4;0;null;26.4;25.2;null;90;0
18/07/2000;18:00;null;null;null;null;null;null;null;null
19/07/2000;00:00;1;0;null;24.9;24.2;null;95;2
19/07/2000;12:00;6;.1;null;27.2;25.4;null;87;5
19/07/2000;18:00;null;null;null;null;null;null;null;null
20/07/2000;00:00;10;.5;null;23;22.9;null;100;0
20/07/2000;12:00;4;1.2;null;25.1;24.4;null;93;1
20/07/2000;18:00;null;null;null;null;null;null;null;null
21/07/2000;00:00;5;0;null;25.2;24.7;null;95;5
21/07/2000;12:00;7;3.3;null;27.2;25.8;null;90;7
21/07/2000;18:00;null;null;null;null;null;null;null;null
22/07/2000;00:00;4;0;null;24.7;24.2;null;95;5
22/07/2000;12:00;5;.2;null;27;24.9;null;84;9
22/07/2000;18:00;null;null;null;null;null;null;null;null
23/07/2000;00:00;1;0;null;24.7;22.6;null;83;5
23/07/2000;12:00;5;0;null;26.9;24.9;null;84;5
23/07/2000;18:00;null;null;null;null;null;null;null;null
24/07/2000;00:00;10;12;null;23.3;22.9;null;96;2
24/07/2000;12:00;6;2.3;null;24.9;24.2;null;95;3
24/07/2000;18:00;null;null;null;null;null;null;null;null
25/07/2000;00:00;4;0;null;24.7;24;null;93;2
25/07/2000;12:00;9;3.3;null;25.5;24.8;null;95;3
25/07/2000;18:00;null;null;null;null;null;null;null;null
26/07/2000;00:00;10;26.8;null;23.3;23.2;null;99;9
26/07/2000;12:00;9;32.8;null;25.1;24.6;null;94;3
26/07/2000;18:00;null;null;null;null;null;null;null;null
27/07/2000;00:00;10;19.6;null;22.7;22.6;null;98;0
27/07/2000;12:00;8;12.5;null;26.2;24.4;null;85;5
27/07/2000;18:00;null;null;null;null;null;null;null;null
28/07/2000;00:00;7;0;null;24.5;24;null;97;5
28/07/2000;12:00;5;1.1;null;26.8;24.9;null;84;9
28/07/2000;18:00;null;null;null;null;null;null;null;null
29/07/2000;00:00;4;0;null;24.4;23.2;null;91;7
29/07/2000;12:00;6;0;null;26.1;24.2;null;86;9
29/07/2000;18:00;null;null;null;null;null;null;null;null
30/07/2000;00:00;10;3.4;null;22.3;22;null;96;9
30/07/2000;12:00;10;23.6;null;21.6;21.4;null;98;2
30/07/2000;18:00;null;null;null;null;null;null;null;null
31/07/2000;00:00;10;15.6;null;22.2;22.1;null;98;5
31/07/2000;12:00;10;45.8;null;22.5;22.4;null;100;7
31/07/2000;18:00;null;null;null;null;null;null;null;null
01/08/2000;00:00;10;83.3;null;23;22.9;null;100;9
01/08/2000;12:00;10;105.7;null;22.7;22.6;null;98;9
01/08/2000;18:00;null;null;null;null;null;null;null;null
02/08/2000;00:00;8;52.8;null;24.5;23.2;null;90;7
02/08/2000;12:00;10;4.4;null;21.7;21.6;null;100;3
02/08/2000;18:00;null;null;null;null;null;null;null;null
03/08/2000;00:00;10;4.1;null;22.2;22.1;null;98;5
03/08/2000;12:00;6;12.2;null;24.3;24;null;97;0
03/08/2000;18:00;null;null;null;null;null;null;null;null
04/08/2000;00:00;1;.7;null;23.8;23.6;null;98;2
04/08/2000;12:00;4;.1;null;24.7;24;null;93;2
04/08/2000;18:00;null;null;null;null;null;null;null;null
05/08/2000;00:00;1;0;null;23.9;23.8;null;100;1
05/08/2000;12:00;10;4.4;null;23.1;23;null;98;2
05/08/2000;18:00;null;null;null;null;null;null;null;null
06/08/2000;00:00;9;.9;null;23.7;23.6;null;98;0
06/08/2000;12:00;10;26.9;null;23.5;23.4;null;100;1
06/08/2000;18:00;null;null;null;null;null;null;null;null
07/08/2000;00:00;1;17.5;null;24.6;23.3;null;88;5
07/08/2000;12:00;5;0;null;26.9;25.7;null;90;7
07/08/2000;18:00;null;null;null;null;null;null;null;null
08/08/2000;00:00;1;0;null;24.8;24.1;null;94;5
08/08/2000;12:00;10;.1;null;25.6;24.6;null;90;5
08/08/2000;18:00;null;null;null;null;null;null;null;null
09/08/2000;00:00;10;4.4;null;24.9;23.9;null;92;9
09/08/2000;12:00;7;.1;null;26.7;25;null;88;5
09/08/2000;18:00;null;null;null;null;null;null;null;null
10/08/2000;00:00;1;0;null;24.3;23.8;null;96;3
10/08/2000;12:00;9;2;null;24.4;23.6;null;94;0
10/08/2000;18:00;null;null;null;null;null;null;null;null
11/08/2000;00:00;9;3;null;22.7;22.6;null;98;3
11/08/2000;12:00;6;.1;null;26.6;24.5;null;85;7
11/08/2000;18:00;null;null;null;null;null;null;null;null
12/08/2000;00:00;0;0;null;24.3;23.3;null;92;2
12/08/2000;12:00;4;0;null;25.1;23.8;null;88;2
12/08/2000;18:00;null;null;null;null;null;null;null;null
13/08/2000;00:00;2;0;null;24.2;23.8;null;96;3
13/08/2000;12:00;4;0;null;25.4;24.3;null;91;2
13/08/2000;18:00;null;null;null;null;null;null;null;null
14/08/2000;00:00;8;0;null;24.6;23.6;null;90;3
14/08/2000;12:00;10;12.8;null;24.9;23.4;null;88;9
14/08/2000;18:00;null;null;null;null;null;null;null;null
15/08/2000;00:00;8;0;null;24;22.6;null;89;9
15/08/2000;12:00;9;0;null;23.1;21.8;null;88;9
15/08/2000;18:00;null;null;null;null;null;null;null;null
16/08/2000;00:00;5;0;null;24.2;23;null;90;7
16/08/2000;12:00;2;0;null;26.7;24.8;null;87;5
16/08/2000;18:00;null;null;null;null;null;null;null;null
17/08/2000;00:00;2;0;null;23.9;22.6;null;90;7
17/08/2000;12:00;7;0;null;25.7;24;null;85;7
17/08/2000;18:00;null;null;null;null;null;null;null;null
18/08/2000;00:00;8;.1;null;23.8;23.3;null;96;9
18/08/2000;12:00;10;9.4;null;23.6;23.5;null;98;7
18/08/2000;18:00;null;null;null;null;null;null;null;null
19/08/2000;00:00;9;6.6;null;24.1;23.9;null;97;5
19/08/2000;12:00;8;1.2;null;26.5;24.9;null;88;9
19/08/2000;18:00;null;null;null;null;null;null;null;null
20/08/2000;00:00;9;2.5;null;24.7;24;null;93;3
20/08/2000;12:00;5;0;null;26.7;24.9;null;85;7
20/08/2000;18:00;null;null;null;null;null;null;null;null
21/08/2000;00:00;4;0;null;24.2;23.6;null;95;3
21/08/2000;12:00;5;0;null;27.1;25.2;null;86;3
21/08/2000;18:00;null;null;null;null;null;null;null;null
22/08/2000;00:00;2;0;null;24.3;23.8;null;96;5
22/08/2000;12:00;5;.1;null;27.1;25.2;null;86;3
22/08/2000;18:00;null;null;null;null;null;null;null;null
23/08/2000;00:00;4;0;null;24.7;23.6;null;90;5
23/08/2000;12:00;10;.2;null;24.3;24.2;null;99;1
23/08/2000;18:00;null;null;null;null;null;null;null;null
24/08/2000;00:00;8;.4;null;23.4;23.3;null;99;0
24/08/2000;12:00;6;.1;null;26.2;24.8;null;88;3
24/08/2000;18:00;null;null;null;null;null;null;null;null
25/08/2000;00:00;6;4.9;null;23.3;23.2;null;99;0
25/08/2000;12:00;9;0;null;27.4;25.7;null;86;3
25/08/2000;18:00;null;null;null;null;null;null;null;null
26/08/2000;00:00;10;8.6;null;23.7;23.6;null;98;null
26/08/2000;12:00;4;.7;null;27.6;25.6;null;84;2
26/08/2000;18:00;null;null;null;null;null;null;null;null
27/08/2000;00:00;9;.1;null;24;23.6;null;98;3
27/08/2000;12:00;8;1.6;null;25.1;24;null;90;5
27/08/2000;18:00;null;null;null;null;null;null;null;null
28/08/2000;00:00;2;0;null;25;24.3;null;95;5
28/08/2000;12:00;6;4.8;null;27.8;26.4;null;90;5
28/08/2000;18:00;null;null;null;null;null;null;null;null
29/08/2000;00:00;1;0;null;25.1;24.5;null;94;5
29/08/2000;12:00;6;0;null;27.5;25.9;null;87;5
29/08/2000;18:00;null;null;null;null;null;null;null;null
30/08/2000;00:00;2;0;null;25.5;24.5;null;93;7
30/08/2000;12:00;8;5;null;25.5;24.6;null;93;3
30/08/2000;18:00;null;null;null;null;null;null;null;null
31/08/2000;00:00;4;0;null;24.9;24.7;null;99;5
31/08/2000;12:00;4;0;null;27.2;24.6;null;81;5
31/08/2000;18:00;null;null;null;null;null;null;null;null
01/09/2000;00:00;3;.2;null;25.1;24.2;null;91;5
01/09/2000;12:00;9;1.7;null;26.2;24.2;null;83;7
01/09/2000;18:00;null;null;null;null;null;null;null;null
02/09/2000;00:00;4;0;null;25.4;23.1;null;82;9
02/09/2000;12:00;6;0;null;27.3;24.2;null;78;7
02/09/2000;18:00;null;null;null;null;null;null;null;null
03/09/2000;00:00;2;0;null;24.8;23.5;null;90;5
03/09/2000;12:00;1;0;null;27;23.5;null;74;3
03/09/2000;18:00;null;null;null;null;null;null;null;null
04/09/2000;00:00;1;0;null;24.1;23.5;null;94;2
04/09/2000;12:00;5;0;null;27.8;25.6;null;84;4
04/09/2000;18:00;null;null;null;null;null;null;null;null
05/09/2000;00:00;2;0;null;25.5;24.4;null;91;9
05/09/2000;12:00;4;0;null;28.1;25.8;null;82;4
05/09/2000;18:00;null;null;null;null;null;null;null;null
06/09/2000;00:00;5;0;null;25.7;25;null;93;3
06/09/2000;12:00;10;74.4;null;23.1;23;null;98;2
06/09/2000;18:00;null;null;null;null;null;null;null;null
07/09/2000;00:00;8;1.1;null;23.5;23.4;null;99;0
07/09/2000;12:00;10;.8;null;25.1;24.6;null;94;3
07/09/2000;18:00;null;null;null;null;null;null;null;null
08/09/2000;00:00;5;7.4;null;25;24.6;null;98;3
08/09/2000;12:00;10;25.4;null;25.7;24.8;null;92;2
08/09/2000;18:00;null;null;null;null;null;null;null;null
09/09/2000;00:00;8;44.3;null;22.1;22;null;100;2
09/09/2000;12:00;9;8.3;null;25;24.4;null;96;7
09/09/2000;18:00;null;null;null;null;null;null;null;null
10/09/2000;00:00;9;4.6;null;23.3;23.2;null;99;5
10/09/2000;12:00;9;25.9;null;24.4;24.2;null;99;1
10/09/2000;18:00;null;null;null;null;null;null;null;null
11/09/2000;00:00;2;.4;null;23.5;23.4;null;100;0
11/09/2000;12:00;7;.1;null;25.2;24.9;null;97;3
11/09/2000;18:00;null;null;null;null;null;null;null;null
12/09/2000;00:00;9;32.1;null;25.3;24;null;89;9
12/09/2000;12:00;6;0;null;28.6;26.4;null;85;5
12/09/2000;18:00;null;null;null;null;null;null;null;null
13/09/2000;00:00;10;0;null;25.9;24.2;null;87;7
13/09/2000;12:00;8;0;null;26.6;25;null;88;3
13/09/2000;18:00;null;null;null;null;null;null;null;null
14/09/2000;00:00;9;0;null;25.6;24.7;null;91;9
14/09/2000;12:00;8;2.9;null;27.3;25.8;null;90;9
14/09/2000;18:00;null;null;null;null;null;null;null;null
15/09/2000;00:00;9;.7;null;24.3;24;null;97;5
15/09/2000;12:00;1;3.1;null;27.7;26.1;null;88;5
15/09/2000;18:00;null;null;null;null;null;null;null;null
16/09/2000;00:00;2;0;null;25.4;24.5;null;93;9
16/09/2000;12:00;10;22.2;null;25.4;24.8;null;95;9
16/09/2000;18:00;null;null;null;null;null;null;null;null
17/09/2000;00:00;10;55.1;null;22.5;22.3;null;99;2
17/09/2000;12:00;10;64.9;null;25.2;24.2;null;91;9
17/09/2000;18:00;null;null;null;null;null;null;null;null
18/09/2000;00:00;9;0;null;24.5;24.4;null;100;5
18/09/2000;12:00;10;10.1;null;24;23.8;null;99;5
18/09/2000;18:00;null;null;null;null;null;null;null;null
19/09/2000;00:00;7;6.5;null;24.6;23.8;null;92;7
19/09/2000;12:00;7;0;null;27.4;25;null;81;7
19/09/2000;18:00;null;null;null;null;null;null;null;null
20/09/2000;00:00;4;0;null;24.2;23.8;null;96;7
20/09/2000;12:00;5;.1;null;27.2;25.2;null;86;7
20/09/2000;18:00;null;null;null;null;null;null;null;null
21/09/2000;00:00;2;0;null;24.3;23;null;89;5
21/09/2000;12:00;4;0;null;25.8;24;null;85;9
21/09/2000;18:00;null;null;null;null;null;null;null;null
22/09/2000;00:00;9;1.8;null;23.3;23;null;97;5
22/09/2000;12:00;10;8;null;24.1;23.4;null;93;5
22/09/2000;18:00;null;null;null;null;null;null;null;null
23/09/2000;00:00;4;.1;null;24.6;23.6;null;90;3
23/09/2000;12:00;4;0;null;27.3;24.6;null;81;5
23/09/2000;18:00;null;null;null;null;null;null;null;null
24/09/2000;00:00;1;0;null;24.3;23.3;null;92;3
24/09/2000;12:00;6;.1;null;27.6;25.2;null;82;3
24/09/2000;18:00;null;null;null;null;null;null;null;null
25/09/2000;00:00;9;.2;null;24.5;23.8;null;95;5
25/09/2000;12:00;6;8.7;null;26.8;25.1;null;86;9
25/09/2000;18:00;null;null;null;null;null;null;null;null
26/09/2000;00:00;2;0;null;25.1;24;null;90;7
26/09/2000;12:00;4;.1;null;27.7;25;null;80;5
26/09/2000;18:00;null;null;null;null;null;null;null;null
27/09/2000;00:00;2;0;null;25.3;24.4;null;92;7
27/09/2000;12:00;6;0;null;27.8;25.5;null;83;5
27/09/2000;18:00;null;null;null;null;null;null;null;null
28/09/2000;00:00;1;.1;null;24.3;24.1;null;98;5
28/09/2000;12:00;9;0;null;25.3;23.8;null;88;9
28/09/2000;18:00;null;null;null;null;null;null;null;null
29/09/2000;00:00;4;.1;null;25.1;23.6;null;87;7
29/09/2000;12:00;7;3.3;null;27.6;25.4;null;83;7
29/09/2000;18:00;null;null;null;null;null;null;null;null
30/09/2000;00:00;9;4.6;null;25.3;23.6;null;86;9
30/09/2000;12:00;6;.7;null;27.3;24.7;null;82;7
30/09/2000;18:00;null;null;null;null;null;null;null;null
01/10/2000;00:00;4;0;null;25.1;23.5;null;86;7
01/10/2000;12:00;6;0;null;27.5;25;null;81;5
01/10/2000;18:00;null;null;null;null;null;null;null;null
02/10/2000;00:00;4;0;null;25.4;23.4;null;85;7
02/10/2000;12:00;2;0;null;27.9;24.5;null;76;5
02/10/2000;18:00;null;null;null;null;null;null;null;null
03/10/2000;00:00;2;0;null;24.7;24.3;null;96;3
03/10/2000;12:00;1;0;null;27.7;25.2;null;82;5
03/10/2000;18:00;null;null;null;null;null;null;null;null
04/10/2000;00:00;4;0;null;25.2;24.5;null;94;2
04/10/2000;12:00;5;.1;null;27.9;26.4;null;90;2
04/10/2000;18:00;null;null;null;null;null;null;null;null
05/10/2000;00:00;3;0;null;25.7;24.7;null;91;5
05/10/2000;12:00;5;0;null;27.9;26.4;null;90;7
05/10/2000;18:00;null;null;null;null;null;null;null;null
06/10/2000;00:00;1;0;null;25.3;24;null;89;9
06/10/2000;12:00;5;0;null;28.2;25.2;null;78;9
06/10/2000;18:00;null;null;null;null;null;null;null;null
07/10/2000;00:00;1;0;null;25.3;24.4;null;92;3
07/10/2000;12:00;6;1.3;null;28.3;26.1;null;84;7
07/10/2000;18:00;null;null;null;null;null;null;null;null
08/10/2000;00:00;5;0;null;25.6;23.6;null;83;9
08/10/2000;12:00;4;0;null;27.9;24.8;null;78;7
08/10/2000;18:00;null;null;null;null;null;null;null;null
09/10/2000;00:00;6;0;null;25.6;23.7;null;84;7
09/10/2000;12:00;6;0;null;28.2;25.5;null;80;9
09/10/2000;18:00;null;null;null;null;null;null;null;null
10/10/2000;00:00;4;0;null;25.1;24;null;90;7
10/10/2000;12:00;5;0;null;27.4;25;null;81;7
10/10/2000;18:00;null;null;null;null;null;null;null;null
11/10/2000;00:00;4;.7;null;24.7;23.7;null;91;7
11/10/2000;12:00;10;1.1;null;23.7;23.4;null;97;9
11/10/2000;18:00;null;null;null;null;null;null;null;null
12/10/2000;00:00;10;1.3;null;25.6;24.6;null;90;7
12/10/2000;12:00;9;0;null;27.8;25;null;80;9
12/10/2000;18:00;null;null;null;null;null;null;null;null
13/10/2000;00:00;4;0;null;25.3;23.4;null;85;7
13/10/2000;12:00;9;.2;null;26.7;24;null;81;9
13/10/2000;18:00;null;null;null;null;null;null;null;null
14/10/2000;00:00;4;0;null;25.2;23.9;null;89;7
14/10/2000;12:00;5;0;null;28.2;24.8;null;75;7
14/10/2000;18:00;null;null;null;null;null;null;null;null
15/10/2000;00:00;2;0;null;24.8;23.8;null;92;3
15/10/2000;12:00;4;0;null;28.6;25.8;null;81;3
